true_label,predicted_label,fraud_probability
0,0,0.010625268874721747
0,0,0.0032683254478958444
0,0,0.05368974163908044
0,0,0.00319778617740414
0,0,0.003279116464485733
0,0,0.005513858277870702
0,0,0.009449369101184171
0,0,0.07741916087951348
0,0,0.007791142475415975
0,0,0.0032067600457446523
0,0,0.004956827816653255
0,0,0.012815553216686733
0,0,0.011274728914363928
1,1,0.9053967093688962
0,0,0.009592287360444395
0,0,0.0034277624625641484
0,0,0.011654423578393285
0,0,0.0038270814409063787
0,0,0.006064144383393515
0,0,0.0031919734193085122
0,0,0.06049445272231766
0,0,0.24916058002026817
0,0,0.004259792732895435
0,0,0.0031970035317657997
0,0,0.0032132935234448013
0,0,0.006604272329898178
0,0,0.003210401628778097
0,0,0.010242652855320418
1,1,0.9045120267584347
0,0,0.004157761319738886
0,0,0.006486116714554379
0,0,0.004193721515692146
0,0,0.0035927367394945377
0,0,0.0031839218052718238
0,0,0.003998153744772553
0,0,0.004863525272455921
0,0,0.0033635917883747444
0,0,0.003426520267302152
0,0,0.006897433558225592
0,0,0.004272439339528823
0,0,0.01163633062473766
0,0,0.0032009412906337576
0,0,0.003188727223155817
0,0,0.013851580485437368
0,0,0.0032085930772756278
0,0,0.00445756469406857
0,0,0.012847726927472986
0,0,0.0032416167977567223
0,0,0.00482189597575528
0,0,0.003236598263502909
0,0,0.003749847744787222
0,0,0.0034022667396782914
0,0,0.006659319486573045
0,0,0.0037753484163158416
1,1,0.9061822169436405
0,0,0.004935023299352519
0,0,0.004527398683358898
0,0,0.011955472945439416
0,0,0.004453868555964129
0,0,0.005969292381458854
0,0,0.00463998382484547
0,0,0.004540235718974281
0,0,0.00652324628983162
0,0,0.0032305761511332593
0,0,0.003263439410276739
0,0,0.004312782019118421
0,0,0.006909024143633157
0,0,0.0038369474578454047
0,0,0.0031948361934193864
0,0,0.023640956785224654
1,0,0.2838600517696725
0,0,0.005087904771869048
0,0,0.0061367691261744964
0,0,0.0032133678003303805
0,0,0.010415780145066196
0,0,0.017322079927840506
0,0,0.0036064322808744657
0,0,0.003993343006871645
0,0,0.00498811172272385
0,0,0.04316814929706003
0,0,0.005368196877039747
0,0,0.0033458025699042476
0,0,0.003197396999501999
0,0,0.003772112554866633
0,0,0.004777614576859029
0,0,0.0731020962234012
0,0,0.0033659250707518047
0,0,0.0033516669489104143
0,0,0.0034633964172500965
0,0,0.005745946729093026
0,0,0.0032057149380501997
0,0,0.007791142475415975
0,0,0.00909026897526269
0,0,0.007305896240981373
0,0,0.004210273545398429
0,0,0.008190344051264876
0,0,0.0032079178002641854
0,0,0.005513858277870702
0,0,0.006947426976492014
0,0,0.0032007651746879654
0,0,0.006563957618125792
0,0,0.00331269818269578
0,0,0.037554018972443697
0,0,0.00909026897526269
0,0,0.00422466606314657
0,0,0.0031867041352945068
0,0,0.003901824526566881
0,0,0.017018811718832204
0,0,0.003217235195715994
0,0,0.011950144166672108
0,0,0.003202953251980877
0,0,0.005169545869607185
1,1,0.908738854111591
0,0,0.007755688551394477
0,0,0.006618403702369728
0,0,0.011409457349448995
0,0,0.0033253239132590025
0,0,0.0031839218052718238
0,0,0.0036208969837262213
0,0,0.0032109123402020057
0,0,0.005554173013937723
0,0,0.04685881074259459
0,0,0.30239889027393935
0,0,0.006452289517284094
0,0,0.004277514573923436
0,0,0.003267600967387729
1,1,0.5130642177419665
0,0,0.0032042344889143936
0,0,0.004202938910212209
0,0,0.0048829299381824105
0,0,0.0032103923518088133
0,0,0.0031908802410571878
0,0,0.007765985057538748
0,0,0.013254793724942818
0,0,0.03565183271354928
1,1,0.9035053124326318
0,0,0.003226679905240236
0,0,0.004068506075881787
0,0,0.0032856561602628517
0,0,0.009419979347595673
0,0,0.004035740041651792
0,0,0.004027956971139812
0,0,0.042641057284120584
0,0,0.08443396499256436
0,0,0.003270417843595776
0,0,0.006618403702369728
0,0,0.004135757763334007
0,0,0.01087180057611489
0,0,0.0051819116669572195
0,0,0.0032970378799834408
0,0,0.004035360560715584
0,0,0.006042618491058006
0,0,0.006385441212769681
0,0,0.004632606058253788
0,0,0.0032141039511501576
1,0,0.3258665388995685
0,0,0.01286344425253839
0,0,0.0032682993108140964
0,0,0.004751820516428648
0,0,0.0032083601190327463
1,1,0.6050840877449578
0,0,0.0062447119732438544
0,0,0.004285074456894574
0,0,0.0040478528388517
0,0,0.0048164970876744565
0,0,0.0032867297544783725
0,0,0.023952086224861786
0,0,0.0032135727486334825
1,0,0.025215754001584913
0,0,0.0034202156324964657
1,1,0.5549989709506846
0,0,0.003299024583152041
0,0,0.004011300082491386
1,0,0.03986304044901537
0,0,0.0031992146386857767
0,0,0.0032003887123086524
0,0,0.003428715762164143
0,0,0.003202449059035921
0,0,0.0033658076435157417
0,0,0.005305615476803527
0,0,0.0032265665456883814
0,0,0.004188817836917264
0,0,0.003650397042366163
0,0,0.00445713186727132
0,0,0.004963417523626665
0,0,0.003432818347053811
0,0,0.003650397042366163
0,0,0.003370133386458821
0,0,0.006485133179648294
0,0,0.0032099919773848477
0,0,0.04979466032229285
0,0,0.029910164274669648
0,0,0.004606411760035379
0,0,0.006881596727688488
0,0,0.007838553951127777
0,0,0.0039646748366981765
0,0,0.006592147545256001
0,0,0.023867042684895808
0,0,0.033325564802641025
0,0,0.00922805925207004
0,0,0.0032829348992090422
0,0,0.005403773038435776
0,0,0.004409000598878843
0,0,0.009923338094343155
0,0,0.00318830158251472
0,0,0.0032313502162443926
0,0,0.0031904817667680768
0,0,0.00532112174807481
0,0,0.00427954778328727
0,0,0.008700231576211036
0,0,0.004663665533168873
0,0,0.003928257930755207
0,0,0.01061107595865459
0,0,0.003271018668182483
0,0,0.0032502437707629026
0,0,0.03733273931810481
0,0,0.006618403702369728
0,0,0.007791142475415975
0,0,0.008506418188755967
0,0,0.0031878408956611385
0,0,0.007540059240404583
0,0,0.003199469940220458
0,0,0.00752059109582745
0,0,0.003793928448972309
0,0,0.004653748392459922
0,0,0.006904119875234413
0,0,0.003220286990184744
1,0,0.004210273545398429
0,0,0.003192956069142621
0,0,0.006505281774548784
0,0,0.004367497561756266
0,0,0.0032277831962956244
0,0,0.00800576110247094
0,0,0.0031993713023387056
0,0,0.005023256208944397
0,0,0.005734677493899335
0,0,0.0064994490852645585
0,0,0.0033200036605886517
0,0,0.0484508639210373
0,0,0.003224847360361372
0,0,0.02168330619548256
0,0,0.006416957048912949
0,0,0.021387428637941058
0,0,0.004604801294210271
0,0,0.00548129781528811
1,1,0.52282163790441
0,0,0.0034295018373420826
0,0,0.00452552027916529
0,0,0.346351293613176
0,0,0.012271888535765043
0,0,0.0038154071022319476
0,0,0.010849297715575634
0,0,0.0363736648621864
0,0,0.00641405132888659
0,0,0.003774348141495833
0,0,0.0038701349180074647
0,0,0.024240824471594893
0,0,0.005012942272680441
0,0,0.003335747621619032
0,0,0.00800576110247094
0,0,0.005061932869104274
0,0,0.003233470836589054
1,1,0.8708187479808515
0,0,0.007972880149173283
0,0,0.005424631129344229
0,0,0.0037519524914035015
0,0,0.0043959465238237565
0,0,0.006618403702369728
0,0,0.009643413700011368
0,0,0.003342120397664652
0,0,0.003203393589291563
0,0,0.003190996386424913
0,0,0.003184758000308643
0,0,0.003212371774831378
0,0,0.010845665534539198
0,0,0.05368974163908044
0,0,0.00510718878059345
0,0,0.0031974868947305815
0,0,0.0032290757442906596
0,0,0.0046987613404181625
0,0,0.004261228447277422
0,0,0.003199480128701022
0,0,0.004257727594747299
0,0,0.021272383490866346
1,0,0.4940011728416489
0,0,0.004386775592781461
0,0,0.004420036629818035
0,0,0.003380696884348513
0,0,0.0031981040961990806
0,0,0.0038249965467168265
0,0,0.007493032379196572
0,0,0.006106708635627407
0,0,0.007052730188064904
0,0,0.005427458733265151
0,0,0.003934333089195278
0,0,0.0032885949386827233
0,0,0.004238590893271999
0,0,0.01822067178045296
1,0,0.02769859240019135
0,0,0.0032569060968104034
0,0,0.015704239547748338
0,0,0.3855870986037305
0,0,0.017999024437152265
0,0,0.0032126400104086046
0,0,0.003648261828263835
0,0,0.00480661053601871
0,0,0.0039614895768680485
0,0,0.0057472797328209655
0,0,0.004180245751958483
0,0,0.032543540644553684
0,0,0.0032543090792786604
0,0,0.003220890335829983
0,0,0.0035524094555159317
0,0,0.00536953746768421
0,0,0.03681357620061004
0,0,0.012904812101376334
0,0,0.00641405132888659
0,0,0.008439943080140672
0,0,0.014347700038327018
0,0,0.00935666041112993
0,0,0.01778639636734425
0,0,0.004491976411295825
0,0,0.005053422403406986
0,0,0.0032211720433047743
0,0,0.00944500086853407
1,1,0.8882909061369804
0,0,0.0036806598622297257
0,0,0.01096585961711033
0,0,0.003840932090490835
0,0,0.007972880149173283
0,0,0.04822361787028836
0,0,0.0033228482453796994
0,0,0.0061592038224450515
0,0,0.004603101425068919
0,0,0.0032470807361064356
0,0,0.015152568989993653
0,0,0.004920525362766208
0,0,0.0032045154582714644
0,0,0.0093259420754957
1,1,0.7787595091029007
0,0,0.003219628062439824
0,1,0.5031839218052718
0,0,0.003207286984379897
0,0,0.06589514731198173
0,0,0.0036750594316144383
0,0,0.005161248596422285
0,0,0.031823145969220916
0,0,0.031096376014115364
0,0,0.003246955655583137
0,0,0.0687902555988292
0,0,0.003914513123972332
0,0,0.004764928478468345
0,0,0.006549357178701995
0,0,0.004491976411295825
0,0,0.003651451663553425
0,0,0.003196098733632556
0,0,0.003199499264560922
0,0,0.004505317527485523
0,0,0.00935666041112993
0,0,0.03298072643716778
0,0,0.004344253111033636
0,0,0.0031862044496520055
0,0,0.007791142475415975
0,0,0.020381679229550465
0,0,0.006159856417807837
0,0,0.004323164374377753
0,0,0.0035174824113282303
0,0,0.0036183734233185124
0,0,0.0031980721561714496
0,0,0.004275488442853948
0,0,0.005077963018857693
0,0,0.013040770486918617
0,0,0.004832490165349179
0,0,0.005053422403406986
0,0,0.006717015221277603
0,0,0.07370938415545299
0,0,0.03987802527206876
0,0,0.01778639636734425
0,0,0.003354543831522999
0,0,0.0036868848948045786
0,0,0.003286060352545066
0,0,0.018640386440915754
0,0,0.003310562521124737
0,0,0.00318990081720043
0,0,0.0033151491332401076
0,0,0.0055665859313682835
0,0,0.00935666041112993
0,0,0.005337496375017065
0,0,0.015316864088445667
0,0,0.0046680901341633035
0,0,0.00798650019975554
0,0,0.010314268327748819
0,0,0.037613800032738454
0,0,0.006506873574675385
0,0,0.003280822369519291
0,0,0.0238011416256485
0,0,0.006339448313464539
0,0,0.0042365174097766375
0,0,0.009446472887368395
0,0,0.003214079600861813
0,0,0.0032682268063282693
0,0,0.0049381692652461714
0,0,0.00424576191303467
0,0,0.003361522914433008
0,0,0.006328043093387482
0,0,0.0032155426066973135
0,0,0.015163691251851425
1,1,0.8892698004647892
0,0,0.011023047775400224
0,0,0.009729153590789396
0,0,0.003706987688968053
0,0,0.010521883834026063
0,0,0.012590043846395
0,0,0.035582001794584546
0,0,0.014935506315764775
0,0,0.003266834220870674
1,1,0.9035784258890314
0,0,0.004384321800345368
0,0,0.0031941309896707706
0,0,0.003212020504899246
0,0,0.00384999398275281
0,0,0.0032219889378446733
0,0,0.00800576110247094
0,0,0.004035740041651792
0,0,0.0034279697812749747
0,0,0.003269685042546911
0,0,0.003933878729074285
0,0,0.004411306041599481
0,0,0.0032383680689249926
0,0,0.003529367621340027
0,0,0.00497126601832816
0,0,0.005166458409959551
0,0,0.0031958616232902483
0,0,0.006395698370550774
0,0,0.00471764986051323
0,0,0.0031993614456926793
0,0,0.0057916627738002786
0,0,0.005745866645488264
0,0,0.004217137711689057
0,0,0.005604801454517897
0,0,0.006563957618125792
0,0,0.009909564592958444
0,0,0.015316864088445667
0,0,0.06932934658247161
0,0,0.048662817473003335
0,0,0.0049033829526215445
0,0,0.003188446722652625
0,0,0.015291288895684225
0,0,0.059695932388977344
0,0,0.018035289718752096
0,0,0.031229441300052774
1,1,0.9243404861831279
0,0,0.003335563069110269
0,0,0.0032141520040614175
0,0,0.004697925468417608
0,0,0.008677329257457579
0,0,0.010882489729690878
0,0,0.006209642880283717
0,0,0.0056834597643769386
0,0,0.008452130693189218
0,0,0.040800101767261926
0,0,0.00800576110247094
0,0,0.019880666169904637
0,0,0.006739313309730873
0,0,0.003979282975665221
0,0,0.003338774371970014
0,0,0.0032475362672286135
0,0,0.003241685256562123
0,0,0.003675057966175244
0,0,0.027642166714208678
0,0,0.003376861087098175
0,0,0.003363049600826381
0,0,0.003197847282098346
0,0,0.003191006938891885
0,0,0.003239775220825812
0,0,0.032564564918193886
0,0,0.003199670333937883
0,0,0.0056492714883686155
0,0,0.007791142475415975
0,0,0.004902903326616694
0,0,0.0037172980700111613
0,0,0.006283020844922057
1,0,0.03780690868365032
0,0,0.0038480939895903826
0,0,0.005049623771271734
0,0,0.005516191461964543
0,0,0.006909024143633157
0,0,0.08590150779824735
0,0,0.003199333475539059
0,0,0.0032250050090607586
0,0,0.019419207865763146
0,0,0.0048837824763996365
0,0,0.007833515696749381
0,0,0.0033140788645995177
0,0,0.009551134436276473
0,0,0.004364802383573754
0,0,0.025360822546580016
0,0,0.0032096517767502683
0,0,0.0032817009409181717
0,0,0.004210273545398429
0,0,0.004295922455243302
0,0,0.003185570106743944
0,0,0.004466822002215957
0,0,0.00935666041112993
0,0,0.004655604739324911
1,1,0.8854423294573139
0,0,0.009923338094343155
0,0,0.011487519364099788
0,0,0.003533574670788151
0,0,0.00344413746811798
0,0,0.00331964556020216
0,0,0.003214174527358468
0,0,0.0032101365000367955
0,0,0.0045607532901793665
0,0,0.004349017260046759
0,0,0.003191588405450082
0,0,0.037554018972443697
0,0,0.009923531917639906
0,0,0.009883850604028981
0,0,0.003274647824125579
0,0,0.005154322922336833
0,0,0.004411306041599481
0,0,0.005776649129726622
0,0,0.0033411407447857364
0,0,0.006379648520449926
0,0,0.009505919488683819
0,0,0.005268891694458586
0,0,0.0033386735638129745
0,0,0.0037938158540342867
0,0,0.003434336823879658
0,0,0.004262332002599516
0,0,0.0041973173396421
0,0,0.007111449550225475
0,0,0.0050822348744414885
0,0,0.003191401934309193
0,0,0.004578686964511041
0,0,0.00320677662026376
0,0,0.0188128102890719
0,0,0.003200925195403114
0,0,0.007056237529474343
0,0,0.005023256208944397
0,0,0.006399514408704664
0,0,0.005009505004874736
0,0,0.0031947244494919414
1,0,0.04740968466252884
0,0,0.003957036343386338
0,0,0.005791855159207436
0,0,0.004465586234349403
0,0,0.0032061752808825775
0,0,0.0032124203255131604
0,0,0.003228474962891824
0,0,0.0032412282626618984
0,0,0.0032089457690419633
0,0,0.01232638292408417
0,0,0.007955763603415185
0,0,0.005755810022192945
0,0,0.01105698011732095
0,0,0.004599800888647346
0,0,0.0031839218052718238
0,0,0.0036455656691092068
0,0,0.00397244442151144
0,0,0.004217577119517148
0,0,0.012912443663487006
0,0,0.0032055580253320852
0,0,0.0031953671203670676
0,0,0.0040153046312722575
0,0,0.0032071217529539725
0,0,0.04182645943511473
1,1,0.754641223451781
0,0,0.006453408477373839
0,0,0.005481004258200291
0,0,0.0032617012558022215
0,0,0.004516318145927644
0,0,0.00909026897526269
0,0,0.005993184458196413
0,0,0.004716615722238404
0,0,0.0033047939100131606
0,0,0.003975092210470021
0,0,0.006276969528902254
1,0,0.017237670109440065
0,0,0.0032036404219438186
0,0,0.0032466309967736262
0,0,0.00445713186727132
0,0,0.012437307795694373
0,0,0.07257072319777168
1,1,0.9234198640733156
0,0,0.023735014592326742
0,0,0.010961272019806855
0,0,0.003190399695604116
0,0,0.004147480762221829
0,0,0.005196292327639697
0,0,0.0032209195007568006
0,0,0.0032310069178094467
0,0,0.004910549289961893
0,0,0.003335563069110269
0,0,0.0032018374326260113
0,0,0.0047995789401416794
0,0,0.004744465473903254
0,0,0.003290454391717158
0,1,0.5306170571860999
0,0,0.00436050423883935
0,0,0.0036897564639930824
0,0,0.012262027589742357
0,0,0.004606411760035379
0,0,0.0051486782392094355
0,0,0.003424119076815413
0,0,0.003791869856770665
0,0,0.003204298849343481
0,0,0.003193766425171093
0,0,0.0037557452219065426
0,0,0.003224723069880643
0,0,0.04331055139364334
0,0,0.003190377980348881
0,0,0.0037485024467707913
0,0,0.0031937066215441913
0,0,0.004902115914667197
0,0,0.006920519698560796
0,0,0.009276453800853346
1,1,0.8929523226018059
0,0,0.0034111744580139687
0,0,0.03585436529166283
0,0,0.0032204450775589126
0,0,0.003203590624158826
0,0,0.004445295881517145
0,0,0.00935666041112993
0,0,0.00412232674130379
0,0,0.017568950781166614
0,0,0.003242251332584282
0,0,0.014932967311425233
0,0,0.013591917166131626
0,0,0.006236643510777179
0,0,0.0032090307659119245
0,0,0.0037583272445486705
0,0,0.004262880454219176
0,0,0.0033940487524377794
0,0,0.006540798346865298
0,0,0.003941833925320683
0,0,0.003216282461314172
0,0,0.009713410130708236
0,0,0.004653748392459922
1,1,0.9237427600900392
0,0,0.02478299525202294
0,0,0.005707595763752588
0,0,0.007955763603415185
0,0,0.005493035771629103
0,0,0.005578697462245443
0,0,0.003574242887346488
0,0,0.003234445320427901
0,0,0.0035000264383936272
0,0,0.003421828390986627
0,0,0.00437043395014368
0,0,0.003188290389774803
0,0,0.022236194156853947
1,1,0.5774313002022222
0,0,0.004111076940988225
0,0,0.004778752122562277
0,0,0.003197832581640404
0,0,0.0032200820375809466
0,0,0.0034119775878978095
0,0,0.0032072739209461753
0,0,0.006425970016424852
0,0,0.012956491630349648
0,0,0.004604096976685011
0,0,0.2384846884464735
0,0,0.0035215935703353613
0,0,0.0031964940212588903
0,0,0.0031839218052718238
0,0,0.04772204373284755
0,0,0.004070049220927156
0,0,0.01291918776877494
0,0,0.004034037662347962
0,0,0.0034990902265844086
0,0,0.003196806344448005
0,0,0.003221660534285943
0,0,0.003416527708332516
0,0,0.003514099735237495
0,0,0.004653330004605372
0,0,0.0048852818981462015
0,0,0.033889490112294585
0,0,0.003663295917445431
0,0,0.012062301851143622
0,0,0.003451663848280139
0,0,0.003925423824143825
0,0,0.012543834729777185
0,0,0.0032083477282686406
0,0,0.004411306041599481
0,0,0.07623735947189592
0,0,0.0037216896504909903
0,0,0.0032376307007324196
0,0,0.003211356470368395
0,0,0.0047954708176639205
0,0,0.0032263247654334163
0,0,0.003863503606245562
0,0,0.0033127692309628787
0,0,0.0032742181548082246
0,0,0.003241920950694154
0,0,0.003987839880704378
0,0,0.0031953404178697966
0,0,0.004775492964882283
0,0,0.003194875930759979
0,0,0.005271430802186913
0,0,0.0032006733581360163
0,0,0.010563726016587867
0,0,0.004206476073229407
0,0,0.0031911020532118042
0,0,0.003220276937218182
0,0,0.007539327761004409
0,0,0.004447438234402177
0,0,0.011296149121151199
0,0,0.009276453800853346
0,0,0.0032185820140608608
0,0,0.02183291953723133
0,0,0.010423215537059117
0,0,0.04110989155436122
0,0,0.036962296090665925
0,0,0.04234136276841929
0,0,0.004567249736242149
0,0,0.004312436554292769
0,0,0.00800576110247094
0,0,0.02640566055411065
0,0,0.053921844143055564
0,0,0.0031966193512745914
0,0,0.0031911869250495126
0,0,0.0031880637407349253
0,0,0.005053422403406986
0,0,0.0032975269336197413
0,0,0.00759507484816942
0,0,0.004491976411295825
0,0,0.004516318145927644
0,0,0.008739543960304463
0,0,0.013381442449837983
0,0,0.0036586888291944247
0,0,0.0033016977484546435
0,0,0.016349620099883055
1,1,0.9061822169436405
0,0,0.003265104392379695
0,0,0.00445713186727132
0,0,0.003459986376271868
0,0,0.4924755144057841
0,0,0.0034367945654443103
0,0,0.007791142475415975
0,0,0.007791142475415975
0,0,0.003209060240293392
0,0,0.006636650557930663
0,0,0.0033042828425497105
0,0,0.010301456849406438
0,0,0.05348142942194169
0,0,0.003497707940755363
0,0,0.003520240187037216
0,0,0.005343687924049491
0,0,0.0082119450437088
0,0,0.0032189343962301257
1,0,0.41094152118883404
0,0,0.0032296045913872253
0,0,0.0031882345752401327
0,0,0.00459496694273648
0,0,0.008349148914371114
0,0,0.003488517792474478
0,0,0.004492207266218767
0,0,0.0040761714432308175
0,0,0.004128863175260234
0,0,0.003483920752198795
0,0,0.0032028683791587693
0,0,0.015163691251851425
0,0,0.0032054250270974736
0,0,0.003194147608109646
0,0,0.003213174136561993
0,0,0.0034954251929800615
0,0,0.003203116053540759
0,0,0.2770995046990783
0,0,0.004161652581000175
0,0,0.003212187485092044
0,0,0.005776649129726622
0,0,0.003208593372663167
0,0,0.006426928383510361
0,0,0.004941892843561567
0,0,0.005544175639622902
0,0,0.0032543745842977785
0,0,0.012847810176381895
0,0,0.0050473055366161675
0,0,0.01492761077576518
0,0,0.00800576110247094
1,0,0.40405822053703966
0,0,0.006966857206013555
0,0,0.04927824929987623
0,0,0.003263764206263244
0,0,0.0034757155157286107
0,0,0.0032164578758310434
0,0,0.0032358399787710277
0,0,0.005443479200824133
0,0,0.0031839218052718238
0,0,0.005053422403406986
0,0,0.003197305386888961
0,0,0.005564122730807809
0,0,0.008321331905141997
0,0,0.00484922810048435
0,0,0.0035606960406594835
0,0,0.0032594754416790097
0,0,0.005459235553539575
0,0,0.0032779701259588873
0,0,0.003414564691410964
0,0,0.006383965354451095
0,0,0.0032610543635774292
0,0,0.005004907178728595
0,0,0.00641405132888659
0,0,0.003196385133518471
0,0,0.003578393693675352
0,0,0.008843136320757302
0,0,0.009372837913773403
0,0,0.004898469530254153
0,0,0.033889490112294585
0,0,0.03835461531494673
0,0,0.010728251341959186
0,0,0.009713410130708236
0,0,0.015331947769641153
0,0,0.004791806402372502
0,0,0.004653748392459922
0,0,0.004655330185424538
0,0,0.0034032939744691477
0,0,0.014161224118325842
0,0,0.004786305450112107
0,0,0.010145362973581548
0,0,0.06245005909575349
0,0,0.006032145698587843
0,0,0.006618403702369728
0,0,0.07032476892273903
0,0,0.0031839218052718238
0,0,0.021605472022836993
0,0,0.0037046471790390958
0,0,0.004259974104812013
0,0,0.0031980276995113785
0,0,0.005195972571811339
0,0,0.003289660352370477
0,0,0.00453805981019236
0,0,0.0046608524154458444
0,0,0.007272245109608021
0,0,0.007791142475415975
0,0,0.027003999955909585
0,0,0.004838988926501902
0,0,0.003217529108631942
0,0,0.0041539825038319185
0,0,0.02308150424607878
0,0,0.007791142475415975
0,0,0.011163123253975808
0,0,0.004732083432194135
1,1,0.9243404861831279
0,0,0.005023256208944397
0,0,0.006618403702369728
0,0,0.009592287360444395
0,0,0.0031859709033126116
0,0,0.016318616061215156
0,0,0.004760002787950007
0,0,0.003250330061872931
0,0,0.0035786066781259415
0,0,0.010932662449846038
0,0,0.0032074937332248776
0,0,0.010560937349932593
0,0,0.004739649589229035
0,0,0.02151791817617509
0,0,0.006541836096549805
0,0,0.0036134788166423126
0,0,0.0034205612747455947
0,0,0.04836440105130839
0,0,0.012437307795694373
0,0,0.009690348781690783
0,0,0.011989543748846901
0,0,0.010989560397588876
0,0,0.003544231707914064
0,0,0.007691753638813243
0,0,0.0032027350093241057
0,0,0.022372646402281007
0,0,0.003554954830615685
0,0,0.003749847744787222
0,0,0.004186766875011385
0,0,0.004810031991067722
0,0,0.02718050314993561
0,0,0.004285675739598649
0,0,0.0032152146416937954
0,0,0.003196778045525723
0,0,0.004210273545398429
0,0,0.003220505135315023
0,0,0.0032361191619916657
0,0,0.005215876903139458
0,0,0.0031961338517525846
0,0,0.004037337283242135
0,0,0.0031912418909182893
0,0,0.003915968577704494
0,0,0.004720345348666255
0,0,0.004035181709078531
0,0,0.003509814319891777
0,0,0.00551144933224967
0,0,0.01058756808548388
0,0,0.006618403702369728
0,0,0.28345933804768614
0,0,0.010383183282066064
1,0,0.3785705568933451
0,0,0.0032288689682299313
0,0,0.004468435949656584
0,0,0.003682976352813316
0,0,0.0033765460614365046
1,1,0.9027486671489791
0,0,0.46058900684744575
0,0,0.010181257679700026
0,0,0.004524017060255876
0,0,0.005274301836510176
0,0,0.01477980575685487
0,0,0.004910374502878411
0,0,0.003208457462701217
0,1,0.754641223451781
0,0,0.003683950825832988
0,0,0.006766274153503919
0,0,0.005521183641227074
0,0,0.005989607548300231
0,0,0.006106708635627407
0,0,0.003779294338719806
0,0,0.00427954778328727
0,0,0.004778752122562277
0,0,0.004653748392459922
0,0,0.004805717036759513
0,0,0.008737088231827221
0,0,0.003192097184769413
0,0,0.00468752344136377
0,0,0.004653748392459922
0,0,0.005725805084263824
0,0,0.0037624389721510037
0,0,0.003262497425975562
0,0,0.003196897411411917
0,0,0.0032234232609803302
0,0,0.005231288243018712
0,0,0.003283106689138058
0,0,0.028274049844807386
1,0,0.07398950419361723
0,0,0.005958035688140524
0,0,0.00800576110247094
0,0,0.0044801863237543815
0,0,0.0033392530968020862
0,0,0.04234136276841929
0,0,0.035868548577931744
0,0,0.004970729415988985
0,1,0.9053967093688962
0,0,0.0031904328915775596
0,0,0.006909024143633157
0,0,0.00319812937433422
0,0,0.0032096652436805675
0,0,0.004276400311764919
0,0,0.003304889596501949
0,0,0.0032967452908174008
0,0,0.003888007709026189
0,0,0.005438940127885206
0,0,0.005813984230745699
0,0,0.004871526713793391
0,0,0.008295971781807163
0,0,0.0063159041746418485
0,0,0.0033185395261864773
1,1,0.9236410372072141
0,0,0.003220163438867891
0,0,0.0038041953536951927
0,0,0.003192639603573249
0,0,0.0034166007991351358
0,0,0.004912729676816626
0,0,0.006091456223338371
0,0,0.005509057273977906
0,0,0.00558244482077977
0,0,0.007118057986811848
0,0,0.0031922800812518924
0,0,0.01205887783426488
0,0,0.004634090492088946
0,0,0.0056733720614814504
0,0,0.004375542758921291
0,0,0.0033228482453796994
0,0,0.004653330004605372
0,0,0.00339049884298867
0,0,0.0037422343975353754
0,0,0.004436775397584653
0,0,0.004502008399600884
0,0,0.0031874557184031053
1,1,0.9243404861831279
0,0,0.004779970244677844
0,0,0.00547629669727453
0,0,0.005871130806151427
0,0,0.0032209366591027387
0,0,0.00692166373669702
0,0,0.004937679943602789
0,0,0.0032302439116430074
0,0,0.0032847278993469674
0,0,0.0032265689918391026
0,0,0.0038255924274757003
0,0,0.0032584875547497175
0,0,0.005041756950750694
0,0,0.003433869672652716
0,0,0.015056175467455314
1,1,0.9243404861831279
0,0,0.00445713186727132
0,0,0.0032009543798119885
0,0,0.00481947176919069
0,0,0.005156873053971608
1,1,0.9027486671489791
0,0,0.006106708635627407
0,0,0.003196919290346672
1,0,0.3960271799137378
0,0,0.022169752240410536
0,0,0.003772433979404501
0,0,0.005168210356485879
0,0,0.0047075371227466925
0,0,0.005219476451026594
0,0,0.0037643007634322293
0,0,0.0041341181683276565
0,0,0.008041033836820085
0,0,0.00909026897526269
0,0,0.008519435153757977
0,0,0.008149051696796339
0,0,0.003206479763633359
0,0,0.0033091852831407874
0,0,0.003644011284104607
0,0,0.026946216439956597
0,0,0.006618403702369728
0,0,0.003269206840565898
0,0,0.012543834729777185
1,1,0.6318696803998787
0,0,0.0055101824080690046
0,0,0.01061107595865459
0,0,0.003193899195041191
0,0,0.005976605367911863
0,0,0.00541173456717994
0,0,0.00909026897526269
0,0,0.0031839218052718238
0,0,0.0032785223609408994
0,0,0.05348142942194169
0,0,0.003389427451394285
0,0,0.05954313684103067
0,0,0.006260006586094
0,0,0.0032110037428834492
0,0,0.0031840824562758877
0,0,0.0060619626058898545
0,0,0.003199756244857968
0,0,0.005000903393314865
0,0,0.03806681665647035
0,0,0.0032026354504648053
0,0,0.00318854619517171
0,0,0.004685950446571983
0,0,0.0036362393228011446
0,0,0.003588854185484557
0,0,0.0034822882651416014
0,0,0.004661720631365529
0,0,0.009056938367427334
0,0,0.0031966822306001446
1,0,0.01786757817871217
0,0,0.004011524844021384
0,0,0.010851842714211957
0,0,0.004563274473157805
0,0,0.0033635917883747444
0,0,0.008359212477179098
1,0,0.3570655336655528
0,0,0.0304419260586467
0,0,0.0034558624698201807
0,0,0.06420374165874759
